"","CTRL_1","CTRL_2","CTRL_3","RBM47KD_1","RBM47KD_2","RBM47KD_3"
"GAPDHP22",16.4328026679956,10.8736994617074,25.9182641787152,11.4921885130208,18.7746935562365,9.00414736633087
"GAPDHP40",6.87033159450771,6.01244928926208,3.73905252004697,5.2835641042461,12.3410451894932,4.00360210877099
"GAPDHP43",7.88107165414337,2.99441266503438,13.4126047371339,8.43509858700132,11.2326848409054,10.8450321673502
"GAPDHP52",1.96507709551946,3.99683391453249,0.954539807479799,0,2.04651718689629,1.98606549885491
"GAPDHP60",3.91015778423989,2.9933161698175,1.90176651865305,4.20181929525734,4.09564682237616,2.00492106175317
"GAPDHP62",18.6699512570783,16.038814276322,20.5986376051572,27.382596199268,27.6869394309521,26.103768675799
"GAPDHP63",0.984048030619717,3.01234173369196,2.84577777517918,1.0605943876217,4.0691849660909,3.95534361024541
"GAPDHP65",2.94074047615841,10.027768090456,8.51505959382949,5.28108297406948,3.05702407999219,7.99234986753256
"GAPDHP72",3.9436928744221,2.00547805600766,4.74472493094028,2.11979282273778,2.04054833833121,4.92853270200917
"GAPDHP76",5.8857378772293,3.00690321531291,5.64903915036479,5.2792057079729,1.02121146845131,5.00938654552226
"GAPVD1",6112.3351622787,5889.69544867398,5772.55150316487,5128.00240597114,5585.05626353756,5969.93226691404
"GAR1",1763.6760153127,1768.14613524158,1915.85290861042,1817.53007630495,1863.64544008471,1918.29440862581
"GAREM1",2188.839175811,2225.52895569027,2146.19169607996,1822.63213955985,1659.67237321067,1842.89715645782
"GAREM2",29.0757673457752,21.4455890393657,24.1233989149246,38.2140632111511,26.6603148760472,28.7906086139969
"GARNL3",492.820448603829,322.373343487603,419.352243143744,274.289643980029,366.790208794759,423.468261178201
"GARRE1",1184.16411568725,1461.11743329113,1004.60120924658,985.909904788291,1043.92752983772,1037.08154815068
"GARS1",11629.3973954517,11781.8856981408,11877.504007612,9390.7327945446,9386.93504278981,10221.0175152893
"GART",7338.35980833094,6905.54641439649,6963.01461796059,6401.35337296849,6542.7558333092,6946.84776504054
"GAS2",112.037478681161,71.1134908704216,81.460335180748,77.0199600949897,74.7980377015668,101.130544908181
"GAS2L1",321.414100098865,329.068108331294,318.225917019419,528.673412438963,372.157838064957,394.873208264285
"GAS2L3",102.043384885455,120.064600247496,103.976864254225,198.038390788372,285.746215724811,275.209029034151
"GAS6",128.771532359732,147.722560366759,157.80312635878,200.086279026701,174.886319036884,125.57995034384
"GAS7",10.8042475758421,7.00479907150498,10.4244052415805,10.5714077513612,14.3382692962529,13.8825238676062
"GAS8",833.565131079267,703.116978071898,783.779588452681,754.818475898381,605.459897997534,792.072489388112
"GASK1A",119.927801494176,119.76933807903,117.219820347132,86.5300283317399,102.783909726139,96.915688332723
"GASK1B",243.135057130379,218.812869196088,250.663660782861,137.326518327602,141.249634658271,118.43117765711
"GATA2",168.923011783742,141.699872669128,188.206888989839,249.009341805516,187.886772159492,208.999379990275
"GATA6",643.109545452251,647.649247382588,645.829469268446,650.723202689856,630.90740449234,657.393396717412
"GATAD1",2001.19100788849,1960.73063496894,1921.98294734306,1842.28637693465,1885.91704103312,1815.27287877856
"GATAD2A",2783.18882481062,2557.58704946625,2393.17741008495,2803.15221315163,2765.05168681942,2757.54473124837
"GATAD2B",3571.42126385649,3456.011074821,3407.72583367285,3645.5656522723,3675.11150323162,3600.64105916881
"GATB",572.369863998333,641.532661666223,535.711529415953,636.836164652152,637.510656626382,552.169964297849
"GATC",1566.45929995011,1567.92339809748,1521.84462316431,1500.73822246446,1575.76047958586,1617.31881727888
"GATD1",1289.26618351864,1055.57851828398,959.657401462929,1445.93351246198,1290.54615915631,1154.85226814826
"GATD3A",940.447631144431,957.610721797996,813.571734854,976.600633830973,902.708051637894,846.945281281987
"GATD3B",433.691460551937,417.836837512062,467.71180556135,414.65871076163,429.427974920446,466.614021147523
"GATM",603.400726048272,585.540711342126,625.336150300599,760.244570658348,740.966220748517,778.314771414029
"GBA",2035.90982392946,1914.74830805311,1954.66154356169,1906.41122740746,1786.85172958274,1744.46727442138
"GBA2",1270.99216374108,1196.82273344294,1055.94625751715,1089.14970209246,981.69678798052,1118.29107658343
"GBA3",67.8505614990647,98.7251832996942,93.1223665650221,73.9591653224076,73.6649558786686,65.8859567169089
"GBAP1",103.111669285357,97.8301358961981,92.4485077166128,75.9050439076372,83.6542832303784,84.0829096188174
"GBE1",1009.54526984498,1196.38721831151,1128.37780411991,951.476840653178,1005.65378178953,1051.37959036652
"GBF1",1408.4340844057,1435.35322076344,1414.63531345166,1434.50069981161,1457.80171197852,1379.76388545539
"GBGT1",13.1245548538368,16.1476526437246,25.7867300559978,19.8854238658523,8.59953640014005,12.7272865005312
"GBP1",1853.10440911689,1994.87101977686,1685.76019263234,2197.55101219746,2452.12389508184,2649.96674529073
"GBP1P1",107.140406797509,118.603806064193,92.4453837142769,124.831888425317,129.908021486312,181.063335853607
"GBP2",8198.26117347841,8803.85225272253,8157.65541974848,11225.8178493291,11296.70943551,11476.7853185459
"GBP3",3431.57481781498,3840.02569193058,3523.82617982357,2319.02726885762,2707.57664750254,2964.15893851779
"GBP4",1209.04677357425,1320.71179246852,1259.91751215364,2236.60411332659,2530.49053527973,2414.74113706714
"GBP5",1642.16910299212,1822.23385957549,1649.73568589784,2702.92578934579,2964.83702199009,2979.2870327095
"GBP6",386.473063074914,463.31228486218,374.471092747804,557.250490300762,497.352773500253,527.891291308467
"GBP7",2.95327583346808,1.00289933466139,4.78263350265314,4.20693761821195,1.03101169963425,1.95309390038148
"GBX2",2.90935118126488,4.0092776844341,1.87660403475805,4.23048599998909,8.1338120624213,7.13739832793022
"GCA",1313.61712346979,1476.41805612155,1390.04505497825,1376.19745237805,1322.99215404229,1220.66426554402
"GCAT",175.443611062766,124.896185232129,172.60200688068,186.251111278927,150.336693293009,129.315985345166
"GCATP1",9.71306937885193,9.95639528613891,11.3469367727607,13.6916084056094,26.5453699592034,18.3058518542662
"GCC1",1488.05290412822,1367.15447249885,1459.89329410631,1170.26413293586,1079.84018976036,1063.77061994279
"GCC2",4757.82743184188,4248.22505465114,4283.38475522498,4269.62199433983,4190.2856108685,4527.8999377703
"GCDH",179.3414873909,154.696384712875,149.984889707264,185.272483282735,132.249527083756,163.250251247961
"GCFC2",714.908409193873,658.421099150656,763.71061884368,801.040334309694,885.213423089992,865.004123062617
"GCGR",199.145237096751,181.727542103958,208.711002966544,147.91198548642,152.429200738563,131.309111444002
"GCH1",10.2795754624699,88.2024752559927,24.5649991284634,36.2880880018017,71.8543483938228,60.0574123008426
"GCHFR",545.204173039713,711.778250737725,629.801328395312,576.956917369392,539.788680617553,508.75969303455
"GCK",0,0,5.87934186197182,4.07084476321192,3.92732931297804,8.42373643983335
"GCLC",738.434954199689,466.891568237022,485.549693983027,508.043413920499,402.927933046204,392.331570725397
"GCLM",1451.09440686407,1456.62092236458,1460.54279839946,1373.41797791156,1519.08578633173,1411.97977023803
"GCM1",6.92091639771015,2.01056095071497,4.72899974257558,2.11074113067485,3.06154628682881,1.97539225317542
"GCN1",6943.8783233573,5250.59952248637,5140.09515207345,6171.8337038675,5717.69624844505,6268.0673409738
"GCNA",70.726821157742,60.9104259313657,71.2602826600407,38.1921910981427,62.0084730921369,52.2799263426894
"GCNT1",5930.9359447985,5279.28304943931,4930.39665023249,5201.49746809658,4781.90473357732,4355.80692220852
"GCNT1P1",15.8416546199753,20.116547320106,7.57170230765276,16.7811234468687,8.21955360697233,12.799013831695
"GCNT1P3",2.92643764171548,2.98288146684474,1.89166518238537,2.0775088257082,3.08544731117428,2.04067196737987
"GCNT2",1809.73153633315,2180.84748289273,1832.13347244232,1983.20087735712,1922.57243966408,2301.37506395175
"GCNT2P1",3.92758358887366,1.00772522298422,7.57865647269015,4.18822223329679,2.06051973347956,5.93369108054864
"GCNT3",395.234027802717,358.221765854446,344.609768456722,228.658393897693,182.746112205764,163.28007452543
"GCNT4",11.8856344183372,10.0702190411983,14.3157524357434,4.17925064403712,6.19204312390588,7.79409829985022
"GCOM1",276.1383931622,377.882156690901,324.636996392828,389.956310579895,368.783319489833,347.492189959988
"GCOM2",7.89845916188726,3.00889931374498,4.794514594398,3.15313197771979,0,3.91611653914326
"GCSH",2123.7294200723,2344.47584987736,2328.39322455941,1826.56121916423,1792.46554506835,1913.07849371775
"GCSHP5",493.969565509853,531.277826065661,492.190906969869,520.944403987769,381.564611205064,439.961545009473
"GDA",17.5685652567518,20.7546743666063,14.9581233767736,17.0305294491334,17.3824998762201,17.305495647847
"GDAP1",517.103333255322,497.012830151223,481.365590137842,540.596050870569,494.334260216473,560.760505336491
"GDAP2",1678.38313606142,1650.56525835014,1613.22158864472,1431.79253527327,1431.03964421213,1668.79529831779
"GDE1",3706.29140609328,3614.95155074116,3554.95737064708,3581.82678572595,3547.76820079042,3308.08781444821
"GDF1",57.1081474304394,43.1681329669706,0,38.3078776941348,54.5470740159537,0
"GDF11",414.217656940752,460.084529919067,510.866437412627,438.319250540404,501.178367624885,518.381735810462
"GDF15",5746.65964283018,5546.90729236412,5981.99169443679,4047.919821857,3650.33034068035,3893.95925955032
"GDF5",16.5644399336535,22.9788233798881,16.0191031094622,18.0034045201865,35.8960320252005,18.0663876887882
"GDF9",36.8077462771367,48.0638145042621,26.9886063262123,12.9175681290943,31.8755603272571,30.6871206038601
"GDI1",4213.65382029488,4123.34655855599,4398.59304498519,4379.07863259479,4296.93086804997,3783.54065409854
"GDI2",3345.96497932188,3675.33251692892,3512.59220803771,3217.48669957984,3407.92552529093,3671.56729912432
"GDPD1",549.793158065561,637.991945771862,657.747865390406,613.9421270939,582.449010744702,586.925748941188
"GDPD3",109.878004346949,129.510974243432,101.623492370786,109.744918525597,138.591301026719,112.836197829384
"GDPD5",304.443038572423,399.107848987966,377.134846545587,493.465986291735,556.48685133842,542.142937719316
"GDPGP1",209.659782273947,168.037709178363,178.60267798607,209.054654818762,220.568108775057,152.577518720553
"GEM",202.604490837609,198.057636873223,206.625221086143,187.955369762166,196.639016673073,202.078283133463
"GEMIN2",480.562146619891,473.951545130288,480.868234760751,459.250911886023,538.938349624786,532.592526874605
"GEMIN4",803.067751337404,719.591252902775,715.773911288262,804.34083030039,828.687090883576,742.938948825118
"GEMIN5",1609.00619628892,1610.7527538966,1563.23044992063,1709.55682851364,1775.04005908709,1690.74489104826
"GEMIN6",635.107286898002,760.779368814169,730.068983673369,663.104841572762,684.384010727094,801.267277743284
"GEMIN7",325.783488269591,358.666394051667,365.542036100785,289.189543094517,318.154058639311,323.687532513774
"GEMIN8",292.290611352957,270.039080540716,293.594746096262,254.141902301963,311.187497114348,285.134040954188
"GEMIN8P4",13.6816780745541,3.99797922881488,7.63802248558433,26.4341199668564,8.22534379306443,11.8361240050834
"GEN1",173.250297119664,178.833208242623,193.146275144019,299.616967659619,306.456854547535,343.637472766667
"GET1",538.742179518483,466.242837090821,512.989052415345,461.054018500613,514.69371398413,558.790216299074
"GET3",667.370667559818,770.240972592336,733.421450648664,713.464698345752,685.059688369189,674.63938193279
"GET4",1346.93172975246,1268.04387024113,1245.323599077,1347.13850586347,1218.04664826037,1135.57617511192
"GFAP",1.53357993082245,0.522815456023492,8.68536040436657,8.87240013219336,3.21732830598108,5.7047139932317
"GFER",510.592589174303,571.208645488072,570.299055362737,424.464581863039,464.38608752695,497.645994001396
"GFI1",54.3914299588604,75.8944909059629,54.1847598844342,116.553752343537,94.1016761782454,64.3349677518578
"GFM1",1768.29014865613,1842.08979589397,1865.35146629428,1627.41068924564,1617.9096658446,1839.77951554975
"GFM2",1769.15071780603,2007.12529647991,1600.24285461258,1661.27736259559,1768.79996723276,1888.93611476114
"GFOD1",25.2464250937761,28.1340221119445,23.0628902220315,28.6122341332232,36.4058015238366,21.7758056105541
"GFOD2",1518.92959013799,1523.9336230962,1644.9274955116,1672.99280471593,1762.9391011664,1663.83752241687
"GFPT1",15182.5486498292,13242.2795445428,13445.2115532973,7675.80721152801,7177.78481264274,7477.52556027567
"GFPT2",1645.72036835243,1954.41936513627,1822.30012801106,1941.40027775579,2115.14539122899,2165.99699435347
"GFRAL",4.93371552440386,4.01535419928505,4.71772866888121,3.13352408607727,1.03067234295485,3.97554488508521
"GFUS",2011.14164312882,1849.48937457461,1978.45506270193,1664.00193321262,1615.58651658178,1544.09361494673
"GGA1",2600.16332986756,2455.93150337657,2562.83527640824,2815.13947210564,2913.02893353472,2511.65006043838
"GGA2",1755.13617930139,2167.43058625122,2055.94578160758,2112.01235570424,2095.61274770844,2256.17319271166
"GGA3",1705.28382943242,1515.96656491396,1276.99989173953,1405.84894437951,1427.68407125182,1683.14964082638
"GGACT",173.802219537064,230.782377190763,271.233631549986,119.18951612966,149.727476716437,154.025338709776
"GGCT",777.423621400384,823.576321245815,831.003088104431,896.170114275923,996.844078282916,918.082551773907
"GGCTP1",1.94918039593811,2.01723854437849,5.60820951022895,3.12811965371643,4.21090256066244,3.96607030002465
"GGCX",2357.60612652453,2232.0331831667,2207.21409076304,2582.64779914002,2564.96314896038,2565.40387303533
"GGH",133.640034528757,184.040048618037,164.513269701522,211.156329057677,261.761415715902,276.057503551919
"GGN",12.3900113060714,8.1684607030844,5.21884680149567,7.06288049744767,17.916573834011,4.30892753905562
"GGNBP1",4.92171805824849,3.99127787157107,0.950681408544946,2.13609352440332,1.02949962912176,1.94795909248329
"GGNBP2",3235.75106742888,3254.5996033432,3275.45655295611,2943.80749866284,3082.70131732631,3049.27467189495
"GGPS1",1234.2051508302,1312.69026247249,1262.17399978677,1388.24775753113,1308.44845151379,1336.60964726568
"GGT1",898.428521859607,756.412638758298,674.987746260238,799.788567284752,807.66019627819,818.691542771925
"GGT2",50.5952205496735,36.8330557987229,46.2118762629007,40.1446111421671,50.1155150416127,53.6977878008935
"GGT3P",8.67278508883278,9.8606527034998,15.8838006828299,21.2389112029855,14.1543983186284,12.9560937289112
"GGT4P",98.5001584889202,122.678903041398,104.55764033959,157.949647496393,130.639654876719,130.130512488329
"GGT5",540.886564832559,541.507197389345,588.41287652689,667.127698573676,489.077962284053,642.42401444979
"GGT6",26.3510161594042,22.9821981902716,35.6582751859071,36.0441892157206,31.6078571421924,34.3728185077905
"GGT7",1010.85504170642,975.472440250616,1021.59339352381,1104.89937473613,1032.13950988378,972.240771773829
"GGT8P",111.984076396268,112.470531898188,103.799916163496,128.634299520118,152.132674888432,138.838364260241
"GGTA2P",0.984001060160024,9.01937629806893,5.71529377997004,10.4979706965027,12.3918443059704,9.82026188264502
"GGTLC2",2.994345989513,1.02080188340259,0.92961581367525,0,4.02735743189825,3.99413593121119
"GGTLC5P",4.85406344548177,10.9515496655284,2.82264188134744,6.35600009307803,4.08793029473965,6.09427788104367
"GHDC",523.001023934537,543.621325918657,560.410420521788,483.47588042935,465.827904236436,448.91735943532
"GHITM",3262.31951483566,3423.95815033272,3325.41946633662,2532.91110264069,2596.85833481168,2671.80790097718
"GHR",183.443723878129,179.844794915354,223.073859264872,178.786087607096,244.389467903407,164.813160192625
"GHRL",4.19457634274237,16.5496607807519,6.40782867835676,6.02107263226699,5.12557938438407,9.79026273870381
"GID4",939.333391315284,876.279093266648,801.838851752413,913.739460158277,884.090550140786,885.664188069598
"GID8",2950.62170902858,3116.93650636303,3090.03218324723,2907.77939420278,3095.19204721506,2720.84374903169
"GIGYF1",1644.05765507176,1423.88125627618,1580.24426858955,1858.82859042512,1664.96652140379,1593.02999565908
"GIGYF2",4744.16827425262,4560.56867358627,4451.44952427151,4815.2546221118,4409.94400480286,4681.99955110838
"GIMAP1",18.6511379963078,20.9982179614002,22.7301734930748,27.3027613709169,19.5314059902459,21.9231603761587
